immigSelf,redistSelf,survey,immigEcon_mymedian,immigCultural_mymedian,immigSelf_mymedian,immigCon_mymedian,immigLab_mymedian,immigLD_mymedian,immigSNP_mymedian,immigPC_mymedian,immigUKIP_mymedian,immigGreen_mymedian,immigrantsWelfareState_mymedian,immigExpDV_mymedian,immigManipCheck_mymedian,immigManipCheck2_mymedian,immigrationLevel_mymedian,immigContributeTake_mymedian,immigTIG_mymedian,immigbrexit_mymedian,immigBrexit_mymedian,redistSelf_mymedian,redistCon_mymedian,redistLab_mymedian,redistLD_mymedian,redistUKIP_mymedian,redistSNP_mymedian,redistPC_mymedian,redistGreen_mymedian,redistTIG_mymedian,redistBrexit_mymedian,immigLefty,immigDistPC,redistDistPC,distPC,immigDistCon,redistDistCon,distCon,immigDistGreen,redistDistGreen,distGreen,immigDistSNP,redistDistSNP,distSNP,immigDistUKIP,redistDistUKIP,distUKIP,immigDistLD,redistDistLD,distLD,immigDistLab,redistDistLab,distLab,immigDistBrexit,redistDistBrexit,distBrexit,immigDistTIG,redistDistTIG,distTIG
3.0,4.0,BES2015_W10_v24.0.sav,4.0,4.0,3.0,3.0,7.0,7.0,7.5,5.0,0.0,6.0,3.0,,,,,,,,,4.0,6.0,3.0,4.0,5.0,4.0,4.0,4.0,,,7.0,-2.0,0.0,2.0,0.0,-2.0,2.0,-3.0,0.0,3.0,-4.5,0.0,4.5,3.0,-1.0,3.1622776601683795,-4.0,0.0,4.0,-4.0,1.0,4.123105625617661,,,,,,
1.0,4.0,BES2015_W10_v24.0.sav,3.0,2.0,1.0,3.0,8.0,8.0,8.0,7.0,0.0,7.0,4.0,,,,,,,,,4.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,,,9.0,-6.0,0.0,6.0,-2.0,-1.0,2.23606797749979,-6.0,0.0,6.0,-7.0,2.0,7.280109889280518,1.0,-1.0,1.4142135623730951,-7.0,0.0,7.0,-7.0,0.0,7.0,,,,,,
1.0,0.0,BES2015_W10_v24.0.sav,4.0,3.0,1.0,4.0,7.0,7.0,8.0,4.5,0.0,6.0,4.0,,,,,,,,,0.0,4.0,2.0,3.0,3.0,3.0,0.0,1.5,,,9.0,-3.5,0.0,3.5,-3.0,-4.0,5.0,-5.0,-1.5,5.220153254455275,-7.0,-3.0,7.615773105863909,1.0,-3.0,3.1622776601683795,-6.0,-3.0,6.708203932499369,-6.0,-2.0,6.324555320336759,,,,,,
8.0,1.0,BES2015_W10_v24.0.sav,6.0,6.5,8.0,2.0,6.0,6.0,8.0,7.0,0.0,8.0,2.0,,,,,,,,,1.0,9.0,3.0,4.0,10.0,2.0,3.0,2.0,,,2.0,1.0,-2.0,2.23606797749979,6.0,-8.0,10.0,0.0,-1.0,1.0,0.0,-1.0,1.0,8.0,-9.0,12.041594578792296,2.0,-3.0,3.605551275463989,2.0,-2.0,2.8284271247461903,,,,,,
6.0,7.0,BES2015_W10_v24.0.sav,6.0,6.0,6.0,4.0,6.0,6.0,7.0,7.0,0.0,6.0,2.0,,,,,,,,,7.0,7.0,4.0,5.0,6.0,5.0,4.5,5.0,,,4.0,-1.0,2.5,2.692582403567252,2.0,0.0,2.0,0.0,2.0,2.0,-1.0,2.0,2.23606797749979,6.0,1.0,6.082762530298219,0.0,2.0,2.0,0.0,3.0,3.0,,,,,,
2.0,9999.0,BES2015_W10_v24.0.sav,3.0,3.0,2.0,4.0,7.0,8.0,7.0,,0.0,6.0,4.0,,,,,,,,,,6.0,4.0,5.0,5.0,,,5.0,,,8.0,,,,-2.0,9993.0,9993.000200140095,-4.0,9994.0,9994.000800480257,-5.0,,,2.0,9994.0,9994.00020012007,-6.0,9994.0,9994.001801080487,-5.0,9995.0,9995.001250625235,,,,,,
6.0,0.0,BES2015_W10_v24.0.sav,6.0,6.0,6.0,2.0,6.0,6.0,8.0,5.0,0.0,6.0,2.0,,,,,,,,,0.0,9.0,1.0,3.0,10.0,2.0,2.0,1.0,,,4.0,1.0,-2.0,2.23606797749979,4.0,-9.0,9.848857801796104,0.0,-1.0,1.0,-2.0,-2.0,2.8284271247461903,6.0,-10.0,11.661903789690601,0.0,-3.0,3.0,0.0,-1.0,1.0,,,,,,
2.0,2.0,BES2015_W10_v24.0.sav,4.0,3.0,2.0,4.0,6.0,6.0,7.0,5.0,1.0,6.0,4.0,,,,,,,,,2.0,5.5,3.0,4.0,4.0,3.5,5.0,3.0,,,8.0,-3.0,-3.0,4.242640687119285,-2.0,-3.5,4.031128874149275,-4.0,-1.0,4.123105625617661,-5.0,-1.5,5.220153254455275,1.0,-2.0,2.23606797749979,-4.0,-2.0,4.47213595499958,-4.0,-1.0,4.123105625617661,,,,,,
9999.0,7.0,BES2015_W10_v24.0.sav,5.0,5.0,,4.0,6.0,8.0,5.0,,0.0,7.5,3.0,,,,,,,,,7.0,7.0,6.0,7.0,7.0,6.0,5.0,5.0,,,-9989.0,,2.0,,9995.0,0.0,9995.0,9991.5,2.0,9991.500200170143,9994.0,1.0,9994.000050030018,9999.0,0.0,9999.0,9991.0,0.0,9991.0,9993.0,1.0,9993.000050035025,,,,,,
6.0,4.0,BES2015_W10_v24.0.sav,6.0,6.0,6.0,3.0,6.0,6.0,7.0,6.0,0.0,6.0,2.0,,,,,,,,,4.0,8.0,3.0,4.0,8.0,4.0,4.0,3.0,,,4.0,0.0,0.0,0.0,3.0,-4.0,5.0,0.0,1.0,1.0,-1.0,0.0,1.0,6.0,-4.0,7.211102550927978,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,
4.0,7.0,BES2015_W10_v24.0.sav,5.0,4.0,4.0,4.0,6.0,7.0,8.0,6.5,0.0,7.0,3.0,,,,,,,,,7.0,7.0,3.0,4.5,6.5,4.5,3.0,4.0,,,6.0,-2.5,4.0,4.716990566028302,0.0,0.0,0.0,-3.0,3.0,4.242640687119285,-4.0,2.5,4.716990566028302,4.0,0.5,4.031128874149275,-3.0,2.5,3.905124837953327,-2.0,4.0,4.47213595499958,,,,,,
7.0,8.0,BES2015_W10_v24.0.sav,6.0,6.0,7.0,5.0,6.0,7.0,7.0,5.0,0.0,7.0,2.0,,,,,,,,,8.0,7.0,4.0,5.0,7.0,6.0,5.0,6.0,,,3.0,2.0,3.0,3.605551275463989,2.0,1.0,2.23606797749979,0.0,2.0,2.0,0.0,2.0,2.0,7.0,1.0,7.0710678118654755,0.0,3.0,3.0,1.0,4.0,4.123105625617661,,,,,,
0.0,9.0,BES2015_W10_v24.0.sav,3.0,1.0,0.0,3.0,9.0,9.0,10.0,7.0,0.0,9.0,4.0,,,,,,,,,9.0,8.0,2.0,3.0,7.0,5.0,5.0,3.0,,,10.0,-7.0,4.0,8.06225774829855,-3.0,1.0,3.1622776601683795,-9.0,6.0,10.816653826391969,-10.0,4.0,10.770329614269007,0.0,2.0,2.0,-9.0,6.0,10.816653826391969,-9.0,7.0,11.40175425099138,,,,,,
7.0,4.0,BES2015_W10_v24.0.sav,6.0,6.0,7.0,3.0,6.0,6.0,7.0,7.0,0.0,7.0,2.0,,,,,,,,,4.0,8.0,3.0,5.0,8.5,4.0,4.0,3.0,,,3.0,0.0,0.0,0.0,4.0,-4.0,5.656854249492381,0.0,1.0,1.0,0.0,0.0,0.0,7.0,-4.5,8.32165848854662,1.0,-1.0,1.4142135623730951,1.0,1.0,1.4142135623730951,,,,,,
2.0,6.0,BES2015_W10_v24.0.sav,4.0,3.0,2.0,4.0,7.0,7.0,7.0,5.0,0.0,7.0,4.0,,,,,,,,,6.0,6.0,3.0,5.0,6.0,4.0,5.0,5.0,,,8.0,-3.0,1.0,3.1622776601683795,-2.0,0.0,2.0,-5.0,1.0,5.0990195135927845,-5.0,2.0,5.385164807134504,2.0,0.0,2.0,-5.0,1.0,5.0990195135927845,-5.0,3.0,5.830951894845301,,,,,,
9999.0,3.0,BES2015_W10_v24.0.sav,5.0,5.0,,4.0,6.0,6.0,5.5,2.0,0.0,5.5,3.0,,,,,,,,,3.0,7.0,3.0,5.0,7.0,3.0,4.0,3.0,,,-9989.0,9997.0,-1.0,9997.000050015004,9995.0,-4.0,9995.000800400168,9993.5,0.0,9993.5,9993.5,0.0,9993.5,9999.0,-4.0,9999.000800079975,9993.0,-2.0,9993.000200140095,9993.0,0.0,9993.0,,,,,,
7.0,0.0,BES2015_W10_v24.0.sav,6.0,7.0,7.0,2.0,6.0,6.0,7.0,6.0,0.0,7.0,1.0,,,,,,,,,0.0,10.0,2.0,4.0,10.0,2.0,3.0,1.0,,,3.0,1.0,-3.0,3.1622776601683795,5.0,-10.0,11.180339887498949,0.0,-1.0,1.0,0.0,-2.0,2.0,7.0,-10.0,12.206555615733702,1.0,-4.0,4.123105625617661,1.0,-2.0,2.23606797749979,,,,,,
3.0,0.0,BES2015_W10_v24.0.sav,4.0,4.0,3.0,4.0,6.0,7.0,8.0,5.0,0.0,6.0,3.0,,,,,,,,,0.0,6.0,1.0,3.0,5.0,0.5,3.0,2.0,,,7.0,-2.0,-3.0,3.605551275463989,-1.0,-6.0,6.082762530298219,-3.0,-2.0,3.605551275463989,-5.0,-0.5,5.024937810560445,3.0,-5.0,5.830951894845301,-4.0,-3.0,5.0,-3.0,-1.0,3.1622776601683795,,,,,,
1.0,5.0,BES2015_W10_v24.0.sav,3.0,2.0,1.0,4.0,8.0,7.0,9.5,5.5,0.0,7.0,4.0,,,,,,,,,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,,,9.0,-4.5,0.0,4.5,-3.0,0.0,3.0,-6.0,0.0,6.0,-8.5,2.0,8.73212459828649,1.0,0.0,1.0,-6.0,0.0,6.0,-7.0,0.0,7.0,,,,,,
8.0,10.0,BES2015_W10_v24.0.sav,6.5,6.0,8.0,5.0,6.5,7.0,7.0,,0.0,6.0,2.0,,,,,,,,,10.0,8.0,4.0,6.0,10.0,8.0,,5.0,,,2.0,,,,3.0,2.0,3.605551275463989,2.0,5.0,5.385164807134504,1.0,2.0,2.23606797749979,8.0,0.0,8.0,1.0,4.0,4.123105625617661,1.5,6.0,6.18465843842649,,,,,,
1.0,3.0,BES2015_W10_v24.0.sav,3.0,2.0,1.0,4.0,7.0,8.0,7.0,6.0,0.0,6.0,4.0,,,,,,,,,3.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,,,9.0,-5.0,0.0,5.0,-3.0,-2.0,3.605551275463989,-5.0,0.0,5.0,-6.0,-1.0,6.082762530298219,1.0,-1.0,1.4142135623730951,-7.0,-1.0,7.0710678118654755,-6.0,0.0,6.0,,,,,,
6.0,6.0,BES2015_W10_v24.0.sav,6.0,5.0,6.0,4.0,6.0,6.0,7.0,5.5,0.0,6.0,2.0,,,,,,,,,6.0,7.0,5.0,5.0,6.0,6.0,4.5,5.0,,,4.0,0.5,1.5,1.5811388300841898,2.0,-1.0,2.23606797749979,0.0,1.0,1.0,-1.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,,,
7.0,6.0,BES2015_W10_v24.0.sav,6.0,6.0,7.0,4.0,6.0,7.0,7.0,4.0,0.0,6.0,2.0,,,,,,,,,6.0,7.0,5.5,6.0,6.0,5.0,4.0,5.0,,,3.0,3.0,2.0,3.605551275463989,3.0,-1.0,3.1622776601683795,1.0,1.0,1.4142135623730951,0.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.5,1.118033988749895,,,,,,
6.0,3.0,BES2015_W10_v24.0.sav,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,0.0,6.0,2.0,,,,,,,,,3.0,8.0,3.0,4.0,9.0,3.0,4.0,3.0,,,4.0,0.0,-1.0,1.0,3.0,-5.0,5.830951894845301,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0,8.48528137423857,0.0,-1.0,1.0,0.0,0.0,0.0,,,,,,
2.0,5.0,BES2015_W10_v24.0.sav,4.0,3.0,2.0,4.0,7.0,7.0,8.0,6.0,0.0,7.0,4.0,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,8.0,-4.0,0.0,4.0,-2.0,0.0,2.0,-5.0,0.0,5.0,-6.0,0.0,6.0,2.0,0.0,2.0,-5.0,0.0,5.0,-5.0,0.0,5.0,,,,,,
3.0,9999.0,BES2015_W10_v24.0.sav,4.0,4.0,3.0,4.0,7.0,6.0,7.0,6.0,0.0,5.0,4.0,,,,,,,,,,6.0,2.0,4.0,6.0,,4.0,3.0,,,7.0,-3.0,9995.0,9995.000450225103,-1.0,9993.0,9993.000050035025,-2.0,9996.0,9996.00020008003,-4.0,,,3.0,9993.0,9993.00045031521,-3.0,9995.0,9995.000450225103,-4.0,9997.0,9997.00080024004,,,,,,
0.0,2.0,BES2015_W10_v24.0.sav,2.0,1.0,0.0,4.0,8.0,8.0,8.0,6.0,0.0,7.0,4.0,,,,,,,,,2.0,5.0,2.0,4.0,4.0,2.0,2.0,3.0,,,10.0,-6.0,0.0,6.0,-4.0,-3.0,5.0,-7.0,-1.0,7.0710678118654755,-8.0,0.0,8.0,0.0,-2.0,2.0,-8.0,-2.0,8.246211251235321,-8.0,0.0,8.0,,,,,,
9999.0,0.0,BES2015_W10_v24.0.sav,4.0,5.0,,2.0,6.0,6.0,8.0,5.0,0.0,7.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-9989.0,9994.0,0.0,9994.0,9997.0,0.0,9997.0,9992.0,0.0,9992.0,9991.0,0.0,9991.0,9999.0,0.0,9999.0,9993.0,0.0,9993.0,9993.0,0.0,9993.0,,,,,,
1.0,6.0,BES2015_W10_v24.0.sav,3.0,2.0,1.0,3.0,8.0,7.0,7.0,6.0,1.0,7.0,4.0,,,,,,,,,6.0,6.0,4.0,4.0,5.0,3.0,6.0,4.0,,,9.0,-5.0,0.0,5.0,-2.0,0.0,2.0,-6.0,2.0,6.324555320336759,-6.0,3.0,6.708203932499369,0.0,1.0,1.0,-6.0,2.0,6.324555320336759,-7.0,2.0,7.280109889280518,,,,,,
9999.0,8.0,BES2015_W10_v24.0.sav,4.0,4.0,,1.0,5.5,7.0,9.0,,0.0,6.5,3.0,,,,,,,,,8.0,8.0,6.5,5.0,6.0,7.5,,6.0,,,-9989.0,,,,9998.0,0.0,9998.0,9992.5,2.0,9992.50020015011,9990.0,0.5,9990.000012512512,9999.0,2.0,9999.00020002,9992.0,3.0,9992.000450360278,9993.5,1.5,9993.500112573172,,,,,,
9999.0,5.0,BES2015_W10_v24.0.sav,4.0,4.0,,3.0,4.0,6.0,5.5,,0.0,7.0,3.0,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-9989.0,,0.0,,9996.0,0.0,9996.0,9992.0,0.0,9992.0,9993.5,0.0,9993.5,9999.0,0.0,9999.0,9993.0,0.0,9993.0,9995.0,0.0,9995.0,,,,,,
0.0,6.0,BES2015_W10_v24.0.sav,3.0,1.0,0.0,3.0,9.0,9.0,10.0,6.0,0.0,8.0,4.0,,,,,,,,,6.0,6.0,4.0,5.0,5.0,4.5,5.0,5.0,,,10.0,-6.0,1.0,6.082762530298219,-3.0,0.0,3.0,-8.0,1.0,8.06225774829855,-10.0,1.5,10.111874208078342,0.0,1.0,1.0,-9.0,1.0,9.055385138137417,-9.0,2.0,9.219544457292887,,,,,,
5.0,9999.0,BES2015_W10_v24.0.sav,5.0,5.0,5.0,3.0,5.0,5.0,6.0,5.0,0.0,5.0,3.0,,,,,,,,,,7.0,3.0,4.0,10.0,2.0,2.0,3.0,,,5.0,0.0,9997.0,9997.0,2.0,9992.0,9992.000200160126,0.0,9996.0,9996.0,-1.0,9997.0,9997.000050015004,5.0,9989.0,9989.001251376436,0.0,9995.0,9995.0,0.0,9996.0,9996.0,,,,,,
3.0,6.0,BES2015_W10_v24.0.sav,4.0,4.0,3.0,3.0,7.0,7.0,7.0,6.5,0.0,6.0,3.0,,,,,,,,,6.0,6.0,3.0,5.0,6.0,4.0,3.5,4.0,,,7.0,-3.5,2.5,4.301162633521313,0.0,0.0,0.0,-3.0,2.0,3.605551275463989,-4.0,2.0,4.47213595499958,3.0,0.0,3.0,-4.0,1.0,4.123105625617661,-4.0,3.0,5.0,,,,,,
4.0,9999.0,BES2015_W10_v24.0.sav,4.0,4.0,4.0,4.0,7.0,6.0,8.0,6.0,0.0,6.0,3.0,,,,,,,,,,7.0,4.0,5.0,8.0,5.0,3.0,4.0,,,6.0,-2.0,9996.0,9996.00020008003,0.0,9992.0,9992.0,-2.0,9995.0,9995.000200100048,-4.0,9994.0,9994.000800480257,4.0,9991.0,9991.000800720616,-2.0,9994.0,9994.00020012007,-3.0,9995.0,9995.000450225103,,,,,,
10.0,10.0,BES2015_W10_v24.0.sav,7.0,7.0,10.0,4.5,7.0,8.0,10.0,7.0,0.0,7.5,2.0,,,,,,,,,10.0,9.0,3.0,5.0,8.5,10.0,10.0,4.0,,,0.0,3.0,0.0,3.0,5.5,1.0,5.5901699437494745,2.5,6.0,6.5,0.0,0.0,0.0,10.0,1.5,10.111874208078342,2.0,5.0,5.385164807134504,3.0,7.0,7.615773105863909,,,,,,
6.0,2.0,BES2015_W10_v24.0.sav,6.0,6.0,6.0,2.0,6.0,6.0,7.0,6.0,0.0,6.0,2.0,,,,,,,,,2.0,8.0,3.0,4.0,9.0,3.0,3.0,2.0,,,4.0,0.0,-1.0,1.0,4.0,-6.0,7.211102550927978,0.0,0.0,0.0,-1.0,-1.0,1.4142135623730951,6.0,-7.0,9.219544457292887,0.0,-2.0,2.0,0.0,-1.0,1.0,,,,,,
1.0,8.0,BES2015_W10_v24.0.sav,4.0,2.0,1.0,4.0,8.0,8.0,9.0,7.0,0.0,7.0,4.0,,,,,,,,,8.0,7.0,2.0,4.0,7.0,3.0,2.0,3.0,,,9.0,-6.0,6.0,8.48528137423857,-3.0,1.0,3.1622776601683795,-6.0,5.0,7.810249675906654,-8.0,5.0,9.433981132056603,1.0,1.0,1.4142135623730951,-7.0,4.0,8.06225774829855,-7.0,6.0,9.219544457292887,,,,,,
8.0,2.0,BES2015_W10_v24.0.sav,7.0,7.0,8.0,2.0,6.0,7.0,8.0,6.0,0.0,8.0,1.0,,,,,,,,,2.0,9.0,3.0,4.0,9.0,2.0,3.0,2.0,,,2.0,2.0,-1.0,2.23606797749979,6.0,-7.0,9.219544457292887,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-7.0,10.63014581273465,1.0,-2.0,2.23606797749979,2.0,-1.0,2.23606797749979,,,,,,
1.0,1.0,BES2015_W10_v24.0.sav,3.0,2.0,1.0,4.0,7.0,6.5,10.0,7.0,1.0,6.0,4.0,,,,,,,,,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,,,9.0,-6.0,-1.0,6.082762530298219,-3.0,-2.0,3.605551275463989,-5.0,-1.0,5.0990195135927845,-9.0,0.0,9.0,0.0,-2.0,2.0,-5.5,-2.0,5.852349955359813,-6.0,-1.0,6.082762530298219,,,,,,
8.0,3.0,BES2015_W10_v24.0.sav,7.0,7.0,8.0,2.0,6.0,7.0,8.0,7.0,0.0,7.0,1.0,,,,,,,,,3.0,9.0,3.0,4.0,10.0,3.0,3.0,3.0,,,2.0,1.0,0.0,1.0,6.0,-6.0,8.48528137423857,1.0,0.0,1.0,0.0,0.0,0.0,8.0,-7.0,10.63014581273465,1.0,-1.0,1.4142135623730951,2.0,0.0,2.0,,,,,,
7.0,3.0,BES2015_W10_v24.0.sav,6.0,6.0,7.0,3.0,6.0,6.0,7.0,7.0,0.0,7.0,2.0,,,,,,,,,3.0,8.0,3.0,4.0,9.0,3.0,2.5,2.0,,,3.0,0.0,0.5,0.5,4.0,-5.0,6.4031242374328485,0.0,1.0,1.0,0.0,0.0,0.0,7.0,-6.0,9.219544457292887,1.0,-1.0,1.4142135623730951,1.0,0.0,1.0,,,,,,
6.0,8.0,BES2015_W10_v24.0.sav,6.0,6.0,6.0,5.0,6.0,6.0,7.0,5.5,0.0,6.0,2.0,,,,,,,,,8.0,7.0,5.0,6.0,5.0,3.5,6.0,6.0,,,4.0,0.5,2.0,2.0615528128088303,1.0,1.0,1.4142135623730951,0.0,2.0,2.0,-1.0,4.5,4.6097722286464435,6.0,3.0,6.708203932499369,0.0,2.0,2.0,0.0,3.0,3.0,,,,,,
4.0,5.0,BES2015_W10_v24.0.sav,4.0,4.0,4.0,4.0,6.0,6.0,8.0,6.0,0.0,6.0,3.0,,,,,,,,,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,,,6.0,-2.0,2.0,2.8284271247461903,0.0,0.0,0.0,-2.0,1.0,2.23606797749979,-4.0,0.0,4.0,4.0,0.0,4.0,-2.0,0.0,2.0,-2.0,1.0,2.23606797749979,,,,,,
5.0,10.0,BES2015_W10_v24.0.sav,6.0,5.0,5.0,5.0,7.0,7.0,8.0,5.0,0.0,7.0,2.0,,,,,,,,,10.0,8.5,2.0,4.5,10.0,2.0,2.0,3.5,,,5.0,0.0,8.0,8.0,0.0,1.5,1.5,-2.0,6.5,6.800735254367722,-3.0,8.0,8.54400374531753,5.0,0.0,5.0,-2.0,5.5,5.852349955359813,-2.0,8.0,8.246211251235321,,,,,,
10.0,3.0,BES2015_W10_v24.0.sav,7.0,7.0,10.0,2.0,5.0,6.0,9.0,6.0,0.0,8.0,1.0,,,,,,,,,3.0,10.0,3.0,3.0,10.0,3.0,3.0,3.0,,,0.0,4.0,0.0,4.0,8.0,-7.0,10.63014581273465,2.0,0.0,2.0,1.0,0.0,1.0,10.0,-7.0,12.206555615733702,4.0,0.0,4.0,5.0,0.0,5.0,,,,,,
7.0,7.0,BES2015_W10_v24.0.sav,6.0,6.0,7.0,4.0,6.0,6.0,7.0,6.0,0.0,6.0,2.0,,,,,,,,,7.0,7.0,5.0,6.0,5.0,5.5,6.0,5.0,,,3.0,1.0,1.0,1.4142135623730951,3.0,0.0,3.0,1.0,2.0,2.23606797749979,0.0,1.5,1.5,7.0,2.0,7.280109889280518,1.0,1.0,1.4142135623730951,1.0,2.0,2.23606797749979,,,,,,
2.0,1.0,BES2015_W10_v24.0.sav,4.0,4.0,2.0,4.0,6.0,6.0,7.0,7.5,0.0,5.0,4.0,,,,,,,,,1.0,5.0,2.0,4.0,5.0,3.0,6.0,3.0,,,8.0,-5.5,-5.0,7.433034373659253,-2.0,-4.0,4.47213595499958,-3.0,-2.0,3.605551275463989,-5.0,-2.0,5.385164807134504,2.0,-4.0,4.47213595499958,-4.0,-3.0,5.0,-4.0,-1.0,4.123105625617661,,,,,,
10.0,1.0,BES2015_W10_v24.0.sav,7.0,7.0,10.0,1.0,5.0,6.0,8.0,8.0,0.0,7.0,1.0,,,,,,,,,1.0,10.0,3.0,4.0,10.0,4.0,2.0,2.0,,,0.0,2.0,-1.0,2.23606797749979,9.0,-9.0,12.727922061357855,3.0,-1.0,3.1622776601683795,2.0,-3.0,3.605551275463989,10.0,-9.0,13.45362404707371,4.0,-3.0,5.0,5.0,-2.0,5.385164807134504,,,,,,
3.0,3.0,BES2015_W10_v24.0.sav,4.0,4.0,3.0,3.0,6.0,6.0,7.0,5.0,0.0,6.0,3.0,,,,,,,,,3.0,6.0,3.0,4.0,5.0,4.0,3.0,3.0,,,7.0,-2.0,0.0,2.0,0.0,-3.0,3.0,-3.0,0.0,3.0,-4.0,-1.0,4.123105625617661,3.0,-2.0,3.605551275463989,-3.0,-1.0,3.1622776601683795,-3.0,0.0,3.0,,,,,,
4.0,3.0,BES2015_W10_v24.0.sav,5.0,5.0,4.0,3.0,6.0,6.0,6.0,5.5,0.0,6.0,3.0,,,,,,,,,3.0,7.0,3.0,4.0,7.0,4.0,2.0,3.0,,,6.0,-1.5,1.0,1.8027756377319946,1.0,-4.0,4.123105625617661,-2.0,0.0,2.0,-2.0,-1.0,2.23606797749979,4.0,-4.0,5.656854249492381,-2.0,-1.0,2.23606797749979,-2.0,0.0,2.0,,,,,,
9999.0,2.0,BES2015_W10_v24.0.sav,5.0,5.0,,2.0,5.0,5.0,6.0,5.0,0.0,6.0,3.0,,,,,,,,,2.0,7.0,2.0,2.0,8.0,2.0,4.0,2.0,,,-9989.0,9994.0,-2.0,9994.00020012007,9997.0,-5.0,9997.001250375035,9993.0,0.0,9993.0,9993.0,0.0,9993.0,9999.0,-6.0,9999.001800179856,9994.0,0.0,9994.0,9994.0,0.0,9994.0,,,,,,
4.0,0.0,BES2015_W10_v24.0.sav,5.0,5.0,4.0,3.0,5.0,5.0,7.0,5.5,0.0,6.0,3.0,,,,,,,,,0.0,7.0,1.0,3.0,6.0,2.0,0.0,1.0,,,6.0,-1.5,0.0,1.5,1.0,-7.0,7.0710678118654755,-2.0,-1.0,2.23606797749979,-3.0,-2.0,3.605551275463989,4.0,-6.0,7.211102550927978,-1.0,-3.0,3.1622776601683795,-1.0,-1.0,1.4142135623730951,,,,,,
10.0,4.0,BES2015_W10_v24.0.sav,7.0,7.0,10.0,1.5,5.0,7.0,7.0,4.0,0.0,7.0,1.0,,,,,,,,,4.0,9.0,3.0,4.5,8.0,5.0,4.0,2.5,,,0.0,6.0,0.0,6.0,8.5,-5.0,9.86154146165801,3.0,1.5,3.3541019662496847,3.0,-1.0,3.1622776601683795,10.0,-4.0,10.770329614269007,3.0,-0.5,3.0413812651491097,5.0,1.0,5.0990195135927845,,,,,,
3.0,9.0,BES2015_W10_v24.0.sav,4.0,3.0,3.0,4.0,7.0,8.0,8.0,5.0,1.0,8.0,3.0,,,,,,,,,9.0,8.0,2.0,3.0,7.0,3.0,3.5,2.0,,,7.0,-2.0,5.5,5.852349955359813,-1.0,1.0,1.4142135623730951,-5.0,7.0,8.602325267042627,-5.0,6.0,7.810249675906654,2.0,2.0,2.8284271247461903,-5.0,6.0,7.810249675906654,-4.0,7.0,8.06225774829855,,,,,,
8.0,8.0,BES2015_W10_v24.0.sav,6.0,6.0,8.0,5.0,7.0,7.0,8.0,4.5,0.0,7.0,2.0,,,,,,,,,8.0,6.0,6.5,6.0,5.0,6.0,5.0,5.0,,,2.0,3.5,3.0,4.6097722286464435,3.0,2.0,3.605551275463989,1.0,3.0,3.1622776601683795,0.0,2.0,2.0,8.0,3.0,8.54400374531753,1.0,2.0,2.23606797749979,1.0,1.5,1.8027756377319946,,,,,,
8.0,6.0,BES2015_W10_v24.0.sav,6.0,6.0,8.0,4.5,6.0,6.0,7.0,6.0,0.0,7.0,2.0,,,,,,,,,6.0,7.0,5.0,5.0,7.0,4.0,4.5,5.0,,,2.0,2.0,1.5,2.5,3.5,-1.0,3.640054944640259,1.0,1.0,1.4142135623730951,1.0,2.0,2.23606797749979,8.0,-1.0,8.06225774829855,2.0,1.0,2.23606797749979,2.0,1.0,2.23606797749979,,,,,,
8.0,9.0,BES2015_W10_v24.0.sav,6.0,6.0,8.0,6.0,7.0,8.0,9.5,,0.0,8.0,2.0,,,,,,,,,9.0,7.0,5.0,5.0,7.0,5.0,,7.0,,,2.0,,,,2.0,2.0,2.8284271247461903,0.0,2.0,2.0,-1.5,4.0,4.272001872658765,8.0,2.0,8.246211251235321,0.0,4.0,4.0,1.0,4.0,4.123105625617661,,,,,,
4.0,9.0,BES2015_W10_v24.0.sav,5.0,4.0,4.0,4.0,6.0,7.0,8.0,6.0,1.0,7.0,3.0,,,,,,,,,9.0,8.0,2.0,4.0,7.0,6.5,1.0,2.0,,,6.0,-2.0,8.0,8.246211251235321,0.0,1.0,1.0,-3.0,7.0,7.615773105863909,-4.0,2.5,4.716990566028302,3.0,2.0,3.605551275463989,-3.0,5.0,5.830951894845301,-2.0,7.0,7.280109889280518,,,,,,
